batch:10  lambda:100.0
epoch,dis_loss,gan_mae,gan_entropy,vgan_mae,vgan_entropy
40,0.554855,9.41848,10.4709,11.9311,12.7442
41,0.48092,9.95607,8.811,12.7592,13.2826
42,0.433621,9.71363,9.87284,12.6632,11.1059
43,0.320034,8.97692,10.3051,12.9122,13.1273
44,0.284643,9.90021,9.68283,12.4085,13.3735
45,0.700016,9.15086,10.3693,12.4626,13.715
46,0.487163,10.1431,9.02399,13.8556,13.4558
47,0.382302,11.2338,12.0105,13.7738,13.763
48,0.680692,8.79075,10.3613,13.1225,12.8478
49,0.253391,10.1771,9.65253,14.0247,11.6962
50,0.226885,8.72854,10.5373,12.0537,12.5346
51,0.477359,7.90451,8.52908,11.2916,12.756
52,0.530673,9.00823,9.9884,13.3626,14.5678
53,0.572509,9.13813,9.10231,12.1386,12.8741
54,0.663118,9.63605,9.29128,12.3031,13.0782
55,0.446188,10.5425,9.30825,12.4236,13.0519
56,0.685319,8.18312,10.5254,12.8079,14.2777
57,0.48701,8.15068,9.75854,12.6468,13.1597
58,0.595908,8.26719,8.04704,11.6467,11.796
59,0.514684,9.37558,8.8392,13.6756,13.0327
60,0.5561,8.50244,8.6871,13.4741,12.6294
61,0.874431,9.1091,9.13694,12.1577,12.3952
62,0.626576,8.40767,8.85673,15.0566,12.5255
63,0.674381,8.65239,9.30778,12.2472,14.6679
64,0.606779,8.75552,8.93907,13.9933,13.5054
65,0.920657,8.77129,8.12743,13.4469,14.578
66,0.844169,8.96316,8.09649,14.2646,12.8162
67,0.538341,8.67924,9.11143,11.7299,11.5946
68,0.763613,9.68392,9.23598,12.9287,13.4469
69,0.526769,8.50651,8.27394,12.1901,13.0003
70,0.868507,9.15898,8.54768,12.3232,11.8895
71,0.741675,8.00865,8.50547,12.5236,13.1495
72,0.467229,8.74351,8.49219,13.2316,16.0369
73,0.756034,8.57878,7.92149,13.2488,12.1481
74,0.771506,9.26958,9.31577,13.2006,13.4751
75,0.518354,7.6481,8.8062,12.4939,11.7734
76,0.658108,8.49695,8.06023,13.1647,12.4335
77,0.515334,8.37706,7.86807,12.3613,13.0369
78,0.965516,7.9758,8.12422,13.8748,11.7375
79,0.8118,8.50048,8.83175,10.9202,12.4459
80,0.679425,8.02865,7.86164,12.4633,12.2218
81,0.860994,7.72949,7.45442,11.7265,11.5104
82,0.551732,7.91689,9.42385,13.7873,12.5206
83,0.742926,8.69682,8.88001,11.2969,13.0487
84,0.640294,7.87294,8.41502,12.7461,13.3492
85,0.674657,7.95046,7.17132,12.6752,12.4803
86,0.691474,8.23925,8.40533,13.6897,11.3993
87,0.591372,7.58702,7.92468,11.9642,12.7312
88,0.85668,7.49691,7.9837,12.9815,11.687
89,0.750465,8.67442,7.5722,12.6216,12.8874
90,0.593999,7.73164,6.82245,12.9572,13.1913
91,0.702452,7.48477,7.6618,12.6053,14.1145
92,0.824876,7.26314,7.24258,13.5968,13.8089
93,0.876659,7.96512,7.89935,12.1281,12.6118
94,0.736435,8.08928,7.88266,12.9808,12.2543
95,0.700681,7.38942,7.86398,12.0026,13.4726
96,0.836836,7.41404,7.82368,11.3702,11.5428
97,0.570826,7.42896,7.91836,13.5661,13.8036
98,0.658177,8.20006,7.52814,13.1392,11.4946
99,0.929468,8.10425,8.08854,11.8643,11.3189
100,0.60175,7.65999,7.92955,11.1632,10.8117
101,0.616906,8.07673,7.35402,12.2802,11.6667
102,0.551315,7.23123,7.39312,12.0795,13.5787
103,0.731919,7.55122,7.55043,11.2407,12.0035
104,0.721885,7.06481,6.86775,12.2573,10.7829
105,0.789142,6.89067,7.49459,12.1051,11.8942
106,0.855316,6.81293,7.04989,11.3391,12.4718
107,0.809349,7.67224,6.91323,13.2559,13.456
108,0.747621,8.18679,7.94669,12.4714,12.381
109,0.524193,7.61681,7.65461,12.5789,12.7462
110,0.780312,6.96611,6.70142,11.2837,12.6262
111,0.888509,7.73209,7.00925,11.6049,13.0298
112,0.753778,7.31618,8.63968,11.5593,12.667
113,0.671082,7.19357,6.7014,12.4938,12.1308
114,0.660571,7.37277,7.14204,12.8631,13.074
115,0.755188,6.55401,7.49992,12.3146,12.2625
116,0.822101,6.39528,6.60884,12.1989,11.547
117,0.892527,7.40078,6.98624,12.4205,11.4925
118,0.554675,6.68972,6.4446,13.2557,12.1569
119,1.03386,6.50265,6.59414,12.8507,13.3609
120,0.791346,6.23985,6.70938,11.2168,12.5133
121,0.505124,6.74438,6.66509,13.1495,12.5793
122,0.907983,6.8759,7.64179,11.5255,12.4239
123,1.01845,6.41103,8.04486,11.4166,12.1932
124,0.847083,6.31554,7.10707,12.4544,12.1314
125,0.738771,6.63069,6.50092,12.9342,12.7637
126,0.758945,7.39859,7.45073,11.6978,12.1646
127,0.877803,6.28849,6.38139,13.7108,11.7404
128,0.856233,7.58679,6.92059,12.25,12.677
129,0.898065,7.37965,7.59354,12.2526,12.2174
130,0.974863,6.7374,6.56563,11.5644,13.2104
131,0.624628,6.84739,6.59796,10.531,14.0788
132,1.03348,6.98076,6.9267,11.7412,12.6052
133,0.929749,6.76455,6.88538,12.7844,11.5581
134,0.728974,6.62569,6.41626,11.6365,12.8594
135,1.05436,6.19287,6.26775,12.5674,12.8922
136,0.903504,7.02851,6.46948,12.8473,12.2295
137,0.940193,6.50959,6.39108,12.1282,12.9396
138,0.805045,6.68037,5.98154,12.6702,13.2333
139,0.867319,5.94022,6.39763,12.6418,10.9608
140,0.833464,6.8496,6.78772,13.1682,13.3449
141,0.889806,5.75415,6.1454,11.8057,11.8513
142,0.61656,6.59016,6.09505,13.9366,13.421
143,1.00704,6.7116,6.76512,14.8762,12.9127
144,0.973162,6.36543,6.2459,12.8035,11.7162
145,0.916905,6.36118,6.59468,12.0271,12.0847
146,0.749017,6.00833,6.35331,12.8033,11.2462
147,0.859939,6.91063,5.79086,11.1629,11.7286
148,1.02443,6.63201,6.07588,12.8631,14.2096
149,0.947594,6.23358,7.15517,12.8827,12.9458
150,1.17375,5.98166,5.90816,14.1262,12.2546
151,0.931789,6.80463,7.02957,11.8048,11.7833
152,0.944971,6.14484,5.53915,13.1158,12.8632
153,1.07893,5.66202,6.66663,12.8507,13.3217
154,0.836641,6.77609,5.98603,13.8198,12.9928
155,1.05075,6.16935,6.3253,13.1976,13.0049
156,0.848635,6.35553,6.24603,12.1814,11.7166
157,1.00259,5.59105,5.51608,12.7942,11.4086
158,0.889332,6.01381,5.95534,13.6533,13.213
159,0.951878,5.83662,5.58429,13.313,13.1422
160,1.07923,5.95853,5.72434,12.0124,12.5264
161,0.902107,5.6903,7.50719,12.6033,11.9222
162,0.982021,5.75069,6.00473,10.9422,12.8623
163,0.881648,5.72236,5.71923,12.8457,12.7144
164,1.0192,5.18428,5.63814,12.6199,13.797
165,1.06456,5.78326,5.92354,12.9157,12.4536
166,1.03386,6.08889,6.08971,12.4674,12.2996
167,1.0787,5.69499,5.37733,12.7293,12.7816
168,1.06392,5.2897,6.18285,11.0134,11.2553
169,1.01238,5.64854,5.95548,13.4841,11.3514
170,1.16361,6.32505,6.06025,12.7875,10.8414
171,0.876291,5.59443,5.73801,12.7016,12.9784
172,0.950334,5.83171,5.53875,13.878,12.901
173,1.14888,5.79533,5.88101,12.3797,12.3301
174,0.833691,6.16915,6.17437,12.2911,11.146
175,1.20571,5.71541,5.86376,12.1287,12.0612
176,1.06368,6.77753,6.02872,13.1965,12.4697
177,1.11684,5.92552,5.25981,12.0586,11.3506
178,0.997834,6.06814,5.86536,12.0627,13.1538
179,0.965984,4.98475,5.16445,13.2438,12.9454
180,1.07709,5.88623,5.75267,12.6827,12.4499
181,1.14183,5.54286,5.29047,12.2199,12.2765
182,1.07038,5.55672,5.82609,11.9431,11.8874
183,1.07627,5.74732,6.75083,11.8064,12.7534
184,0.957257,4.72831,5.9198,11.2637,12.906
185,1.14908,5.14113,5.19083,12.7107,11.23
186,1.07575,5.3349,5.54457,13.3992,12.8884
187,1.07324,5.17183,5.69375,13.3172,12.9518
188,1.0816,5.24116,5.48018,12.5777,12.5826
189,1.2569,5.72075,5.91872,11.4305,12.2225
190,1.11183,5.60264,5.53398,12.0173,11.9594
191,1.06283,5.21659,5.44371,11.8309,12.0711
192,1.01243,5.28918,5.35542,14.0699,13.2756
193,1.02684,5.79048,5.63418,12.6111,12.7125
194,1.32965,6.26127,5.99405,11.3981,13.0006
195,1.22668,5.7463,5.66199,13.0558,12.82
196,1.09441,5.63875,5.51744,10.9446,12.1574
197,1.1276,5.24177,5.27212,12.0352,11.0347
198,1.06373,4.95473,5.51797,11.8845,11.4803
199,1.11545,5.03633,5.29593,12.5299,12.4782
200,1.32193,5.1094,5.25699,12.9229,12.2791
201,1.07936,5.39347,5.54474,12.7438,12.7559
202,0.981246,5.59896,5.57817,12.7464,13.0805
203,1.0369,5.29414,5.35583,11.6834,11.5165
204,1.16409,4.96606,5.00624,11.5133,12.2193
205,1.17171,5.35036,5.382,12.1353,12.3501
206,1.19227,4.86469,5.18268,12.5853,13.5602
207,1.18053,5.42079,5.03694,11.333,12.5508
208,1.13513,5.81946,5.50783,11.8091,12.2633
209,0.968768,5.37254,5.36066,11.8976,11.955
210,1.25225,4.56487,4.93547,12.8143,13.4773
211,1.18407,5.51704,5.67584,12.2451,12.3702
212,1.05565,5.29676,5.72216,13.2206,11.5641
213,1.06426,4.44918,5.10741,12.7684,11.4188
214,1.22388,5.81534,5.67325,12.063,11.4427
215,1.11353,4.976,5.13236,13.5024,12.2295
216,1.13505,5.06361,4.94178,12.2499,11.2235
217,1.11769,4.9828,5.09319,13.335,11.9914
218,1.20582,5.10233,4.89683,11.9831,11.3209
219,1.20476,4.63691,5.2278,12.269,12.8268
220,1.13264,4.36402,4.52109,12.2722,11.4824
221,1.13688,5.04415,4.87623,12.9016,13.1535
222,1.27239,5.02475,5.55644,12.1032,13.07
223,1.08389,5.39112,5.00424,11.9853,11.8353
224,1.31591,4.62559,4.51434,12.3654,11.9706
225,0.898834,5.5341,5.55735,11.4827,12.0232
226,1.03024,4.69395,5.78277,11.9592,12.2444
227,1.20055,5.20416,5.26023,12.5352,11.7931
228,1.15321,5.34905,4.91278,12.0124,10.7747
229,1.1675,6.30241,5.29359,12.5121,11.8322
230,0.999576,5.35155,4.95159,11.188,12.5184
231,1.23447,5.30281,5.13614,11.5255,12.0865
232,1.19335,5.46264,5.07645,13.2125,11.7425
233,1.18774,5.81345,5.93775,13.2281,11.0099
234,1.17006,4.52182,4.70507,13.352,12.3057
235,1.16669,4.63422,4.92024,13.8407,12.3775
236,1.30899,5.33462,5.25875,11.8751,11.7404
237,1.14478,4.5779,4.39447,11.2445,12.5672
238,1.08148,4.64092,4.20772,13.3001,12.6459
239,1.3777,4.70117,4.65508,12.7872,12.6858
240,1.1817,4.68338,4.67877,10.9349,11.8383
241,1.09325,4.50635,4.88728,12.3235,10.9198
242,1.15984,4.14929,4.48412,12.5942,11.7032
243,1.17294,4.91726,4.47522,12.6062,12.7261
244,1.16159,4.73554,5.42478,11.8683,12.4736
245,1.16603,5.05531,4.78518,13.2368,12.2569
246,1.15534,4.71356,5.03234,12.3689,13.543
247,1.21615,5.14566,4.70519,12.4713,11.689
248,1.20085,5.19287,4.80299,11.7559,12.7433
249,1.22978,4.74168,4.28604,12.0631,12.1967
250,1.23371,4.67004,4.6856,12.0528,12.3025
251,1.23306,4.73475,4.92499,11.6108,13.4081
252,1.13738,4.43114,5.10657,12.3043,12.4053
253,1.20798,4.44379,4.46948,11.488,11.9534
254,1.17014,4.86257,4.79389,12.3908,12.0038
255,1.21614,4.61959,4.797,11.6841,12.3926
256,1.16643,4.32,4.30337,11.363,11.7947
257,1.24246,4.26947,4.19631,12.4816,10.7788
258,1.17613,4.22864,4.38572,12.2956,11.2429
259,1.16064,4.09143,4.51335,12.3499,12.6049
260,1.22373,4.3835,4.71683,11.7516,11.4252
261,1.30178,4.46473,4.29934,11.2848,12.749
262,1.1506,4.369,4.31942,12.3293,13.0902
263,1.14144,4.43192,4.27575,12.2282,12.6519
264,1.15098,4.13655,4.53542,11.8506,12.7944
265,1.33189,4.82004,4.56912,12.2629,13.469
266,1.19662,4.41786,4.18122,12.3728,12.2411
267,1.2686,4.08673,4.18491,13.1605,12.8061
268,1.12517,4.3716,4.17533,11.4823,12.7337
269,1.31452,4.58394,4.33868,12.1204,12.5792
270,1.26049,4.25983,4.71067,12.2077,12.94
271,1.11006,4.2494,4.56218,11.3221,11.7142
272,1.17565,4.30828,4.57601,13.5903,12.5895
273,1.17506,4.04126,4.21091,11.5631,12.3007
274,1.26706,3.67152,4.24161,10.6327,11.705
275,1.23033,4.2005,4.18527,11.9355,12.2136
276,1.21049,4.43873,4.00486,11.6697,12.646
277,1.29119,4.15719,4.16226,11.504,11.3821
278,1.0195,4.19581,4.11354,11.5981,11.5902
279,1.29665,4.10388,4.23816,11.9652,12.1143
280,1.20872,3.9675,4.13562,12.1847,11.3116
281,1.22771,4.4254,4.30018,12.5164,12.7184
282,1.25477,4.05229,4.51378,11.451,10.8035
283,1.24213,3.63439,4.57605,11.4841,12.8212
284,1.20889,4.2343,4.44259,13.3048,13.0592
285,1.2501,4.07047,4.31999,12.0136,11.717
286,1.27524,4.14361,4.53216,12.6946,11.6531
287,1.26294,4.07003,4.08171,12.1982,11.6773
288,1.21508,4.25439,4.44697,11.8344,11.8655
289,1.28058,4.13749,3.8592,12.5399,11.4332
290,1.26516,3.76492,3.71976,11.7752,11.7561
291,1.24632,3.81196,4.07626,11.5309,12.5245
292,1.26209,4.02529,4.09916,12.37,11.001
293,1.23115,3.87027,4.1152,11.9091,12.6672
294,1.31836,4.17189,4.0743,11.2759,12.2927
295,1.17736,4.8397,4.38541,11.445,12.5691
296,1.28061,3.66403,3.79495,11.8594,12.4832
297,1.26893,3.98492,4.23666,11.3752,12.8141
298,1.25168,4.22858,4.33105,11.7487,10.5969
299,1.21909,4.10437,4.12507,11.8363,12.81
300,1.33272,4.3376,4.27518,11.5269,12.545
301,1.18357,3.92642,3.72625,13.2504,12.5133
302,1.27067,3.52787,3.77406,12.8785,12.248
303,1.28294,4.17289,4.29235,11.8271,12.9924
304,1.25149,4.00727,3.82239,11.1069,13.4636
305,1.25284,4.0619,3.62754,11.7892,10.8289
306,1.28346,3.83752,3.75728,11.5673,12.1729
307,1.24493,3.84754,4.02755,12.3717,10.7995
308,1.28109,3.66451,3.95781,11.9185,12.3118
309,1.3235,4.05176,4.11646,11.4302,11.6836
310,1.2181,3.98701,3.9793,12.3716,13.3371
311,1.3085,3.75361,3.83116,10.9501,11.6483
312,1.26779,4.41171,4.0011,11.1787,11.7445
313,1.23058,3.57785,3.54845,11.61,12.8756
314,1.25316,3.32669,4.13877,11.7484,11.5457
315,1.4143,4.08638,3.54169,13.303,11.6199
316,1.2567,3.45606,3.68723,13.3989,12.8474
317,1.22074,4.2349,4.09227,13.1414,11.8974
318,1.32828,3.96835,3.66268,12.0625,11.7312
319,1.21458,4.12369,3.56361,13.1593,12.4272
320,1.35519,3.81504,3.53105,12.5525,12.0133
321,1.19995,4.14923,3.83719,11.8833,11.4306
322,1.3233,3.80931,3.73322,12.6131,11.696
323,1.285,3.77998,3.69975,11.9645,12.1743
324,1.22741,3.63585,3.67962,12.8191,12.3024
325,1.3198,3.40098,3.78072,11.6095,12.1426
326,1.25622,4.03019,4.1187,11.8851,12.6393
327,1.29406,3.71047,3.89155,11.571,11.4404
328,1.20333,3.93658,3.71138,11.9895,11.55
329,1.3171,3.41619,3.43424,12.0214,11.2375
330,1.27316,3.46308,3.51958,11.5615,12.2504
331,1.28086,3.65038,3.53555,13.0626,12.3761
332,1.28011,3.82183,3.70485,11.8206,12.0238
333,1.30567,3.64808,3.82058,11.7661,12.8422
334,1.34412,3.5482,3.61767,11.7954,11.5508
335,1.21455,3.46574,3.54247,11.9171,11.632
336,1.32695,3.35274,3.56254,11.2471,11.9194
337,1.27564,3.64234,3.61523,11.5323,12.2308
338,1.30064,3.59552,3.51482,12.2034,12.2421
339,1.30355,3.70253,3.65199,12.1917,12.6857
340,1.20956,3.90727,3.63922,11.6078,11.3985
341,1.34766,3.62071,3.53991,13.067,10.6199
342,1.33458,3.64746,3.496,11.7912,12.3513
343,1.20785,4.03153,3.76365,12.445,11.8537
344,1.36856,4.09414,3.42359,11.574,12.5379
345,1.30563,3.54984,3.20606,12.5821,12.4431
346,1.26411,3.21417,3.29563,11.0234,13.3923
347,1.27519,3.55971,3.4485,12.3027,12.083
348,1.26131,3.54817,3.32414,11.0543,11.879
349,1.31111,3.21224,3.36384,11.5451,12.2861
350,1.25668,3.59025,3.28174,11.7744,11.6996
351,1.33103,3.19947,3.59096,11.8074,11.1624
352,1.27343,3.3945,3.40801,13.1603,11.6733
353,1.29866,3.47161,3.69413,11.8101,12.7591
354,1.25225,3.85945,3.38326,11.6231,11.8673
355,1.32809,3.58992,3.48691,11.8854,12.8087
356,1.27828,3.41838,3.54391,11.7404,10.9516
357,1.29631,3.60312,3.50548,12.4222,11.6448
358,1.26939,3.64743,3.52512,12.7151,12.5095
359,1.28006,3.37437,3.25483,12.673,12.3162
360,1.31261,3.62682,3.58803,11.3511,12.5599
361,1.27122,3.20446,3.21324,11.8775,11.923
362,1.31511,3.57122,3.43987,12.0076,12.4745
363,1.29391,3.45984,3.55799,12.249,13.409
364,1.27456,3.32193,3.38486,10.698,10.7786
365,1.32933,3.48664,3.41969,11.1983,12.099
366,1.26938,3.12957,3.20018,12.7032,12.709
367,1.33422,3.42471,3.38767,12.107,11.5077
368,1.27393,3.34685,3.09454,12.2564,12.3194
369,1.303,3.28614,3.12368,11.7358,10.7883
370,1.28847,3.07491,3.21894,11.6202,11.4665
371,1.13323,3.39264,3.25205,11.9,12.5618
372,1.32409,3.45018,3.31973,12.6171,12.1968
373,1.33787,3.32461,2.93054,13.1195,11.7593
374,1.28674,3.25667,3.32684,12.9447,11.6607
375,1.27166,3.39303,3.67659,12.6006,12.2082
376,1.30375,3.42886,3.24654,12.3155,11.8983
377,1.28773,3.1525,3.04003,11.1809,10.9738
378,1.29249,3.32907,3.16474,11.5901,12.4821
379,1.29928,3.17881,3.39478,11.8781,11.9862
380,1.32559,3.10412,3.32176,10.9181,12.2351
381,1.24705,3.18619,3.40062,12.4518,12.1547
382,1.31491,3.11096,3.48529,11.6211,11.5078
383,1.29569,3.19601,3.4804,11.5016,12.1647
384,1.28643,3.89575,3.13852,11.5973,11.1759
385,1.30164,3.36013,3.34152,12.2963,11.7979
386,1.26646,3.14139,3.2232,11.8377,13.8001
387,1.3066,3.12039,3.13529,11.9019,12.2662
388,1.31772,3.25744,3.12442,11.2032,12.1221
389,1.27014,3.25689,3.28255,11.7279,10.8927
390,1.2605,3.13537,3.08686,12.5145,11.3071
391,1.29381,3.00236,3.11487,12.1648,12.859
392,1.29659,3.16,2.92514,10.9385,13.0711
393,1.23888,3.13157,3.23383,11.781,11.9815
394,1.34746,3.29794,3.27308,12.1629,12.2889
395,1.2507,3.42135,3.13313,13.2351,12.4245
396,1.3222,3.05293,3.19699,11.2191,11.3897
397,1.29813,2.89634,3.1522,12.3223,13.4709
398,1.27868,3.10297,3.09361,11.6484,12.8801
399,1.25413,3.04232,3.06702,12.3986,11.3935
400,1.28582,3.31573,3.20599,12.7042,11.881
401,1.28504,3.16012,3.35729,11.9474,12.2151
402,1.27966,3.45691,3.40452,12.2413,11.5415
403,1.33351,3.21478,3.20521,11.8957,11.4243
404,1.30307,3.27052,3.06216,13.0712,11.5708
405,1.25508,3.11839,2.9641,12.1888,13.1653
406,1.31676,2.82081,3.12485,12.0319,12.8749
407,1.29463,3.20257,3.24737,11.9687,12.2243
408,1.31186,2.94223,3.02622,11.6188,12.0134
409,1.31114,3.08384,2.98214,12.2592,12.616
410,1.28694,3.15779,2.91055,12.4159,11.0834
411,1.25273,2.96842,3.16263,12.0419,13.7899
412,1.33005,3.36866,2.79911,12.308,12.2721
413,1.24234,2.96799,3.59561,12.0299,11.8815
414,1.31246,3.34457,2.85334,12.1182,12.1461
415,1.31299,2.99365,2.98007,12.4165,12.2269
416,1.25956,3.0211,3.12895,11.3062,12.7305
417,1.3344,2.94813,3.26881,11.2704,13.201
418,1.22864,3.06547,3.2144,12.2653,12.1683
419,1.26199,2.70029,3.02685,13.0834,11.7585
420,1.31259,3.04337,3.23207,12.3142,12.0433
421,1.29266,3.27983,3.01502,12.165,12.5989
422,1.30163,2.89645,3.24604,13.5173,12.677
423,1.28207,3.05223,2.83224,12.2301,11.8485
424,1.29046,3.1067,2.92692,12.2436,11.823
425,1.28803,3.46948,2.81466,11.6171,12.5127
426,1.30715,2.95537,3.14917,12.5142,12.6666
427,1.27029,2.92708,2.98408,12.2558,12.3096
428,1.2609,3.2288,3.06386,12.3893,12.1474
429,1.31159,2.93815,2.94529,11.8386,12.1051
430,1.29544,3.04752,2.92396,10.915,11.6323
431,1.30604,2.89711,2.97475,12.8281,11.733
432,1.2991,2.76139,2.75403,12.358,11.4709
433,1.2675,2.83849,3.10456,12.9729,11.5662
434,1.29225,2.93232,2.86626,11.8006,11.4564
435,1.29955,2.82501,2.90698,12.6656,12.6332
436,1.30034,2.82348,2.68786,11.6239,12.1443
437,1.28532,2.71941,3.12461,12.3183,11.3233
438,1.26146,2.94076,2.94073,13.188,12.2231
439,1.30705,3.0902,3.01839,11.8499,12.6599
440,1.27611,2.86922,2.8673,12.4984,12.527
441,1.28947,2.7924,2.8378,12.9327,13.3948
442,1.33196,3.23893,2.63355,12.1121,13.137
443,1.27179,2.9502,2.90115,11.8043,12.0925
444,1.27471,2.8403,2.84327,11.4581,12.9833
445,1.25952,3.07182,2.91504,12.6668,12.6515
446,1.32103,2.99609,2.66097,11.2566,11.7724
447,1.28669,2.91131,3.04825,12.7727,11.3167
448,1.27558,3.00937,3.01763,12.3597,11.251
449,1.26607,2.75482,2.85849,11.8237,11.8999
450,1.3149,2.80573,3.01469,12.6445,11.3886
451,1.3083,2.61399,2.59704,12.2725,13.0738
452,1.29725,2.71653,2.79956,12.5221,11.9796
453,1.26991,2.64454,2.78287,12.2524,12.1589
454,1.34086,2.91518,2.99116,12.5257,12.5493
455,1.32017,2.49267,2.60054,12.7122,12.0574
456,1.2512,2.69687,3.18386,13.2206,12.1153
457,1.30614,3.08901,3.12286,12.8692,11.8875
458,1.27964,2.82883,2.87515,12.4455,11.0265
459,1.29066,2.66525,2.75539,12.1323,12.5237
460,1.27157,2.86702,2.9485,12.757,12.7067
461,1.30624,2.92074,2.65317,12.1712,10.9735
462,1.28917,2.70352,2.77301,12.1805,12.0473
463,1.30207,2.84128,3.11434,11.2687,11.5413
464,1.29163,2.75529,2.96951,12.5322,11.9039
465,1.25229,3.03562,2.9688,12.2839,12.5841
466,1.30905,2.74937,3.0054,12.4781,12.9593
467,1.29814,2.93074,2.78876,12.0966,11.9876
468,1.32717,2.89666,3.12087,11.63,12.3119
469,1.2597,2.80465,2.91457,11.9332,12.9666
470,1.2686,2.69915,2.83387,11.6206,12.1059
471,1.26973,2.8122,2.98934,12.3195,13.1542
472,1.32423,2.77719,2.84495,12.0626,11.8168
473,1.29378,3.05152,3.02493,11.3448,12.598
474,1.29264,2.59507,2.77078,12.5853,12.5945
475,1.29465,2.70022,2.74605,12.2348,11.4276
476,1.2611,2.66469,2.66149,13.1052,12.647
477,1.30855,2.7154,2.88664,12.1712,12.3951
478,1.27838,3.00299,2.68387,12.5022,12.2185
479,1.29627,2.82701,2.71373,12.0287,11.9092
480,1.28707,2.6515,2.80047,12.0545,11.7669
481,1.28335,2.65759,2.85387,11.5268,10.9937
482,1.28607,2.73881,2.62225,11.8335,11.7662
483,1.27208,2.58235,2.70335,11.4286,12.3304
484,1.24312,2.80663,3.02637,12.763,12.9832
485,1.25702,2.6392,2.71249,12.3003,12.293
486,1.33174,2.65012,2.76674,12.6778,12.6172
487,1.33466,2.60074,2.82063,13.136,12.5534
488,1.20512,2.62553,2.64729,11.7689,11.9424
489,1.2243,2.55249,2.85208,11.9444,12.3027
490,1.36835,3.21366,3.24197,11.5718,11.7164
491,1.18623,2.69673,2.78608,11.7802,11.0758
492,1.27782,2.78519,2.91322,11.881,11.9807
493,1.32449,2.87696,2.89918,12.6339,12.7867
494,1.28014,2.35814,2.5787,11.9515,12.8983
495,1.24705,2.91858,2.52729,12.8067,11.8643
496,1.2997,2.73829,2.56539,12.4785,13.0672
497,1.32357,2.72992,2.58083,12.3769,12.0685
498,1.27949,2.44412,2.59635,11.859,11.2243
499,1.29362,2.8401,3.0277,11.5257,12.6547
500,1.29532,2.55446,2.7514,12.4495,13.0462
501,1.29784,2.96177,2.9356,11.0495,12.3249
502,1.27097,2.59286,2.57351,13.3297,12.1713
503,1.31299,2.83928,2.5605,13.8255,12.9901
504,1.31014,2.69065,2.56467,12.6307,12.5183
505,1.2831,2.63905,2.60697,13.3404,12.7534
506,1.25536,2.63754,2.7039,11.6937,12.6792
507,1.26959,2.45198,2.54515,11.8703,10.2694
508,1.31493,2.61301,2.56047,12.7428,12.8012
509,1.28394,2.67841,2.71886,11.5263,11.7689
510,1.28862,2.41356,2.49733,12.2737,11.9402
511,1.27901,2.64218,2.54599,12.3733,11.5235
512,1.30243,2.57143,2.40391,12.4196,11.3455
513,1.28747,2.84115,2.61077,12.0423,12.3361
514,1.24777,2.67304,2.46036,11.4349,11.3392
515,1.30188,2.59397,2.42577,12.8252,12.8471
516,1.29585,2.47168,2.76661,12.4985,12.0791
517,1.27948,2.57135,2.49223,11.9103,12.1516
518,1.30976,2.57132,2.54044,11.9244,12.6109
